,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
19,gujarat region,1902,3.9,0.0,0.0,0.6,1.0,32.8,229.8,299.0,281.2,2.3,1.5,11.9,863.9,3.9,1.5,842.8,15.7
20,saurashtra & kutch,1902,0.1,0.0,0.0,0.5,1.1,14.4,92.9,160.0,123.9,1.5,0.1,6.5,401.1,0.1,1.6,391.2,8.2
21,konkan & goa,1902,0.3,0.0,0.0,0.4,7.6,428.2,943.6,515.1,613.8,74.3,42.7,48.0,2673.9,0.3,8.0,2500.6,165.0
22,madhya maharashtra,1902,7.8,0.0,0.1,5.0,9.8,102.6,210.9,114.5,169.5,60.4,40.5,62.9,784.0,7.8,14.9,597.5,163.8
23,matathwada,1902,1.3,0.0,0.4,7.2,0.8,52.4,120.9,85.2,273.3,61.3,84.4,56.9,744.1,1.3,8.4,531.8,202.7
24,vidarbha,1902,1.6,0.1,0.0,6.5,4.1,38.0,270.7,204.7,150.9,29.6,16.1,26.7,748.9,1.7,10.6,664.3,72.4
25,chhattisgarh,1902,0.6,6.5,0.4,13.9,10.3,37.2,403.8,236.6,198.1,4.7,8.1,3.7,923.9,7.1,24.6,875.7,16.5
26,coastal andhra pradesh,1902,2.0,0.0,2.8,23.9,37.6,72.6,144.5,236.1,204.5,262.0,50.4,27.1,1063.6,2.0,64.4,657.7,339.5
27,telangana,1902,0.0,0.0,0.2,10.7,7.3,52.4,146.3,142.8,190.5,41.7,31.2,7.3,630.4,0.0,18.2,532.0,80.2
28,rayalseema,1902,10.0,0.2,1.7,11.0,36.8,73.6,41.3,148.3,181.7,188.5,88.9,36.4,818.4,10.1,49.6,444.9,313.8
29,tamil nadu,1902,67.2,9.8,25.1,21.9,84.7,39.3,55.1,113.8,98.6,282.2,174.9,165.8,1138.2,77.0,131.7,306.7,622.9
30,coastal karnataka,1902,3.2,0.3,4.9,10.2,54.6,698.4,1401.6,454.2,708.4,180.4,50.8,132.2,3699.2,3.5,69.7,3262.6,363.5
31,north interior karnataka,1902,0.0,0.0,0.3,22.5,34.4,111.3,83.2,78.1,146.7,118.8,35.7,85.1,716.1,0.0,57.1,419.3,239.6
32,south interior karnataka,1902,1.9,0.5,6.7,42.6,97.7,91.7,210.0,82.1,138.4,219.1,44.6,84.9,1020.1,2.4,147.0,522.3,348.5
33,kerala,1902,6.7,2.6,57.3,83.9,134.5,390.9,1205.0,315.8,491.6,358.4,158.3,121.5,3326.6,9.3,275.7,2403.4,638.2
34,lakshadweep,1902,99.3,9.6,32.6,40.4,179.1,374.2,413.3,170.0,214.3,384.2,192.8,49.0,2158.8,108.9,252.1,1171.8,626.0
