,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
20,gujarat region,1958,1.0,0.0,0.3,1.1,0.7,103.4,336.8,287.1,335.9,46.9,10.0,0.1,1123.1,1.0,2.0,1063.2,56.9
21,saurashtra & kutch,1958,0.9,0.5,0.3,3.3,0.5,43.5,159.9,80.8,213.9,34.6,10.1,3.4,551.6,1.4,4.1,498.1,48.0
22,konkan & goa,1958,0.2,0.1,0.2,9.0,34.8,1044.5,1280.2,1177.9,383.7,54.8,14.7,0.2,4000.2,0.3,44.0,3886.3,69.7
23,madhya maharashtra,1958,1.6,0.0,5.4,23.6,32.9,101.9,393.3,296.6,112.1,57.4,29.2,0.1,1054.1,1.6,61.9,903.9,86.7
24,matathwada,1958,0.1,0.0,4.4,25.2,12.7,92.2,264.4,456.1,79.8,41.2,48.3,0.0,1024.6,0.1,42.3,892.6,89.5
25,vidarbha,1958,5.7,2.0,20.4,10.5,10.4,102.7,341.5,354.0,220.3,68.0,36.5,0.1,1172.2,7.8,41.3,1018.5,104.6
26,chhattisgarh,1958,9.5,38.8,21.6,17.1,19.2,101.2,509.4,376.0,265.8,133.0,29.3,0.0,1520.9,48.3,57.9,1252.5,162.3
27,coastal andhra pradesh,1958,7.4,1.8,10.7,17.5,40.9,108.5,281.4,245.6,215.9,527.2,148.4,0.1,1605.3,9.2,69.1,851.3,675.7
28,telangana,1958,2.1,4.9,10.0,24.7,14.1,72.9,407.5,351.7,135.2,69.8,20.9,0.0,1113.9,7.1,48.8,967.3,90.8
29,rayalseema,1958,2.6,6.2,4.4,30.8,44.1,31.1,65.6,219.2,93.5,202.7,88.2,19.8,808.4,8.8,79.3,409.5,310.7
30,tamil nadu,1958,12.1,6.0,27.2,49.4,114.7,33.0,47.3,147.7,80.0,155.2,154.4,25.5,852.5,18.1,191.3,308.0,335.2
31,coastal karnataka,1958,0.5,0.1,1.7,46.6,184.8,1031.4,1253.7,705.8,296.9,114.1,49.1,2.8,3687.4,0.6,233.1,3287.9,165.9
32,north interior karnataka,1958,2.0,0.2,7.3,46.0,100.3,55.2,174.8,179.7,71.2,83.7,31.0,0.5,752.0,2.2,153.6,480.9,115.3
33,south interior karnataka,1958,3.3,1.3,13.1,60.6,134.5,163.2,340.2,201.7,123.1,108.7,59.6,0.6,1210.0,4.6,208.2,828.2,168.9
34,kerala,1958,4.4,19.3,57.3,135.1,353.5,713.3,622.7,526.6,86.1,191.0,206.1,7.7,2923.1,23.7,545.9,1948.7,404.8
35,lakshadweep,1958,0.2,1.6,0.0,8.0,116.0,269.4,84.5,238.2,54.0,133.4,51.1,36.2,992.6,1.8,124.0,646.1,220.7
