,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
22,konkan & goa,1980,0.0,0.0,0.0,3.5,2.9,877.7,749.9,851.8,166.4,20.7,26.1,25.2,2724.3,0.0,6.4,2645.8,72.1
23,madhya maharashtra,1980,0.0,0.0,1.5,16.1,8.6,279.2,197.4,286.6,89.2,14.7,29.8,16.4,939.5,0.0,26.1,852.5,60.9
24,matathwada,1980,0.1,0.0,4.7,4.6,2.3,223.0,114.4,325.1,113.6,1.1,3.6,20.3,812.9,0.1,11.6,776.1,25.1
25,vidarbha,1980,15.3,3.2,1.0,2.9,0.5,253.6,246.3,361.8,131.4,2.0,0.4,24.1,1042.6,18.6,4.3,993.1,26.6
26,chhattisgarh,1980,5.3,2.3,7.9,7.2,15.5,273.0,426.6,362.2,369.4,21.4,0.0,4.6,1495.4,7.7,30.6,1431.2,26.0
27,coastal andhra pradesh,1980,0.5,2.4,5.6,16.1,31.5,217.5,169.3,176.7,128.0,205.0,48.4,13.8,1014.8,2.9,53.2,691.5,267.2
28,telangana,1980,0.0,0.0,5.3,15.5,8.3,219.6,210.1,294.5,145.6,5.0,2.4,16.2,922.6,0.0,29.1,869.9,23.6
29,rayalseema,1980,0.0,0.0,1.5,6.6,29.5,58.3,79.5,110.5,62.9,38.6,158.7,27.5,573.7,0.0,37.7,311.1,224.8
30,tamil nadu,1980,0.1,0.0,15.4,45.9,69.2,37.7,64.9,64.2,76.3,122.3,166.2,47.0,709.1,0.1,130.4,243.0,335.5
31,coastal karnataka,1980,0.0,0.0,0.8,78.6,57.1,1193.3,1057.7,1004.7,199.5,95.0,71.3,4.1,3762.0,0.0,136.5,3455.2,170.3
32,north interior karnataka,1980,0.1,0.0,1.6,51.5,20.1,149.1,126.0,171.6,125.9,19.8,22.6,3.4,691.7,0.1,73.2,572.5,45.9
33,south interior karnataka,1980,0.0,0.0,7.2,79.1,99.0,228.0,287.7,179.6,161.8,99.6,81.1,1.9,1225.0,0.0,185.2,857.1,182.7
34,kerala,1980,0.0,0.9,20.8,114.8,105.3,745.9,754.0,438.1,139.5,282.3,162.3,39.5,2803.4,0.9,240.9,2077.5,484.1
35,lakshadweep,1980,7.5,10.5,13.1,19.7,123.5,233.6,185.0,217.6,67.0,122.1,98.5,113.6,1211.7,18.0,156.3,703.2,334.2
