,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
12,haryana delhi & chandigarh,2015,12.4,6.6,71.8,34.8,8.4,43.7,130.3,89.2,32.1,3.7,2.3,0.2,435.3,18.9,114.9,295.2,6.2
13,punjab,2015,17.7,31.3,68.5,29.8,16.7,48.3,130.2,88.6,69.2,9.0,0.8,0.7,510.8,49.0,115.0,336.3,10.5
14,himachal pradesh,2015,67.2,156.6,192.5,84.9,45.0,85.8,249.9,195.9,75.5,17.7,14.5,25.0,1210.5,223.9,322.3,607.2,57.2
15,jammu & kashmir,2015,27.9,187.2,341.4,173.3,64.6,121.4,233.2,129.2,130.2,87.1,38.1,39.3,1572.8,215.1,579.3,614.0,164.5
16,west rajasthan,2015,1.4,0.9,30.3,25.2,15.5,53.2,234.6,60.5,35.7,1.1,0.1,0.0,458.4,2.3,71.0,384.0,1.2
17,east rajasthan,2015,12.1,0.1,55.9,15.9,3.5,96.4,297.6,142.8,20.1,5.0,0.5,0.8,650.7,12.1,75.3,557.0,6.3
18,west madhya pradesh,2015,40.2,6.4,53.5,13.3,2.0,154.1,428.2,276.6,55.6,11.0,0.3,1.0,1042.3,46.6,68.9,914.5,12.4
19,east madhya pradesh,2015,37.3,11.0,73.4,25.8,6.3,139.2,262.2,272.1,71.6,38.2,1.2,0.9,939.2,48.3,105.5,745.1,40.3
20,gujarat region,2015,1.8,0.0,6.1,5.5,0.9,120.7,354.7,37.4,93.4,2.2,0.3,0.0,622.9,1.8,12.5,606.1,2.6
21,saurashtra & kutch,2015,0.9,0.0,4.4,2.1,0.8,112.6,226.7,10.6,79.9,3.3,0.3,0.0,441.7,0.9,7.4,429.8,3.6
22,konkan & goa,2015,2.7,0.0,36.8,3.6,11.3,764.0,526.5,377.3,240.9,91.4,27.3,0.0,2082.0,2.7,51.7,1908.7,118.8
23,madhya maharashtra,2015,1.4,0.8,41.2,9.6,24.4,177.0,111.7,67.2,146.6,48.3,16.2,0.1,644.5,2.2,75.3,502.5,64.5
24,matathwada,2015,10.1,1.6,32.0,39.6,12.3,118.3,27.4,112.2,154.3,19.5,4.8,0.0,532.2,11.7,83.8,412.4,24.3
25,vidarbha,2015,26.3,4.7,66.3,28.1,12.8,254.6,137.2,288.9,167.5,7.0,0.0,0.2,993.8,31.1,107.2,848.2,7.3
26,chhattisgarh,2015,15.8,1.2,21.2,37.0,13.0,257.6,248.6,286.6,216.9,17.7,0.6,1.5,1117.6,17.0,71.2,1009.7,19.7
27,coastal andhra pradesh,2015,2.0,0.6,5.5,32.3,34.1,283.8,116.0,192.0,201.8,59.7,81.2,2.0,1010.9,2.5,71.9,793.6,142.8
28,telangana,2015,17.5,0.0,43.0,65.7,23.3,266.9,104.4,160.5,158.3,15.6,0.3,1.7,857.3,17.5,132.0,690.1,17.6
29,rayalseema,2015,1.9,0.0,13.4,73.4,39.7,73.0,43.1,123.6,136.3,106.7,383.8,52.2,1047.1,1.9,126.4,376.0,542.8
30,tamil nadu,2015,8.3,2.3,21.7,108.8,112.4,62.4,43.5,81.6,98.4,132.6,379.8,152.8,1204.6,10.6,242.8,285.9,665.3
31,coastal karnataka,2015,1.4,1.0,32.3,72.2,150.3,735.3,930.9,575.2,260.3,208.5,124.2,14.3,3106.0,2.4,254.8,2501.8,347.1
32,north interior karnataka,2015,2.4,0.0,27.5,50.8,45.3,89.6,38.5,78.4,150.8,61.2,5.7,1.7,551.9,2.4,123.6,357.2,68.6
33,south interior karnataka,2015,1.7,0.2,24.4,80.5,125.3,218.7,112.0,136.6,164.5,106.1,138.1,4.4,1112.5,1.9,230.2,631.8,248.6
34,kerala,2015,3.1,5.8,50.1,214.1,201.8,563.6,406.0,252.2,292.9,308.1,223.6,79.4,2600.6,8.9,465.9,1514.7,611.1
35,lakshadweep,2015,2.2,0.5,3.7,87.1,133.1,296.6,257.5,146.4,160.4,165.4,231.0,159.0,1642.9,2.7,223.9,860.9,555.4
