,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
19,east madhya pradesh,1987,37.7,44.9,8.0,0.1,8.2,45.2,248.6,307.2,314.3,81.4,16.9,3.6,1116.1,82.6,16.2,915.4,101.9
20,gujarat region,1987,0.4,0.5,0.0,0.0,0.3,69.6,119.4,180.6,5.7,3.4,11.2,10.7,401.9,0.9,0.4,375.2,25.4
21,saurashtra & kutch,1987,0.0,0.0,0.4,0.0,0.1,31.4,18.4,33.5,2.1,0.1,3.2,3.3,92.7,0.0,0.5,85.5,6.6
22,konkan & goa,1987,0.0,0.0,0.0,0.6,9.0,612.0,832.2,835.6,149.3,166.8,20.2,9.3,2635.0,0.0,9.6,2429.1,196.3
23,madhya maharashtra,1987,1.7,3.9,2.5,4.0,36.6,130.3,166.7,226.9,63.5,98.8,38.0,34.6,807.6,5.6,43.1,587.5,171.4
24,matathwada,1987,7.9,3.6,0.8,2.0,20.9,155.1,132.0,220.2,46.1,145.7,41.1,10.8,786.2,11.5,23.7,553.4,197.6
25,vidarbha,1987,24.3,6.1,7.5,0.7,9.8,117.0,204.7,283.7,37.7,72.1,55.4,3.6,822.6,30.4,18.1,643.0,131.1
26,chhattisgarh,1987,9.2,9.3,7.9,2.4,22.1,81.0,409.9,264.8,214.0,82.5,37.5,2.2,1142.8,18.5,32.4,969.7,122.2
27,coastal andhra pradesh,1987,20.9,0.2,24.0,16.9,52.9,75.6,99.7,163.4,103.4,265.0,243.6,14.2,1079.9,21.1,93.9,442.2,522.8
28,telangana,1987,15.3,1.0,18.4,9.5,30.5,133.1,275.0,221.6,60.1,94.7,116.0,1.8,976.9,16.2,58.3,689.8,212.5
29,rayalseema,1987,5.1,0.0,11.9,7.9,28.7,56.9,28.8,154.5,88.0,178.4,120.3,88.9,769.5,5.1,48.5,328.3,387.6
30,tamil nadu,1987,8.0,1.2,28.7,20.0,50.5,70.5,26.1,82.8,127.0,236.7,136.9,175.0,963.5,9.2,99.2,306.4,548.6
31,coastal karnataka,1987,0.0,0.0,0.2,1.7,63.5,728.3,704.5,715.6,180.6,232.2,74.9,14.7,2716.2,0.0,65.4,2329.0,321.8
32,north interior karnataka,1987,0.4,0.9,0.5,2.0,44.9,124.0,83.1,166.6,109.3,119.7,68.9,26.8,747.4,1.4,47.5,483.1,215.5
33,south interior karnataka,1987,0.3,0.0,4.5,9.2,64.2,135.7,114.9,151.7,139.9,205.4,76.9,31.9,934.7,0.3,77.9,542.3,314.2
34,kerala,1987,0.6,0.8,4.3,57.2,108.3,572.6,221.0,396.6,157.0,272.1,216.0,131.1,2137.6,1.4,169.7,1347.2,619.2
35,lakshadweep,1987,1.9,1.5,0.0,16.5,72.9,389.3,29.4,284.7,183.4,133.0,47.7,128.3,1288.6,3.4,89.4,886.8,309.0
