,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
16,east rajasthan,1955,9.5,3.6,0.7,0.0,3.4,100.3,61.1,358.6,233.0,74.3,0.0,0.1,844.6,13.1,4.1,752.9,74.5
17,west madhya pradesh,1955,26.8,2.2,0.6,1.5,1.5,188.8,97.7,441.1,249.5,139.5,0.0,0.0,1149.2,29.0,3.6,977.1,139.5
18,east madhya pradesh,1955,70.9,3.0,1.6,3.0,3.4,236.4,260.2,427.1,295.7,119.6,0.0,0.0,1421.0,73.9,8.1,1219.4,119.6
19,gujarat region,1955,0.3,0.1,0.1,0.7,3.1,104.9,109.9,393.5,311.4,51.4,0.1,0.0,975.7,0.4,4.0,919.8,51.5
20,saurashtra & kutch,1955,0.0,0.0,0.9,0.0,0.9,26.3,26.5,140.8,181.0,8.3,0.0,0.4,385.1,0.0,1.8,374.6,8.7
21,konkan & goa,1955,0.2,0.0,2.2,11.6,34.2,779.2,995.9,1299.8,463.0,297.1,14.2,0.0,3897.5,0.2,48.0,3537.9,311.3
22,madhya maharashtra,1955,3.2,0.0,6.8,12.2,25.8,140.9,149.6,254.3,218.9,159.0,10.4,0.0,981.0,3.2,44.7,763.7,169.4
23,matathwada,1955,6.5,0.0,2.4,3.4,12.2,229.8,213.2,364.7,208.6,109.3,1.2,0.0,1151.3,6.5,18.0,1016.2,110.5
24,vidarbha,1955,15.5,0.3,2.3,6.8,5.0,274.7,278.4,371.8,244.6,169.1,0.2,0.0,1368.7,15.8,14.2,1169.5,169.3
25,chhattisgarh,1955,15.1,1.2,3.2,13.5,23.3,242.1,283.1,406.0,276.6,174.2,2.4,0.0,1440.7,16.3,39.9,1207.8,176.6
26,coastal andhra pradesh,1955,5.1,0.3,18.6,14.2,250.1,118.8,128.9,263.6,177.0,325.9,76.2,0.3,1378.9,5.4,282.9,688.2,402.4
27,telangana,1955,1.0,0.0,2.9,9.8,27.8,230.3,259.9,300.1,249.7,116.2,5.5,0.0,1203.2,1.0,40.5,1040.0,121.7
28,rayalseema,1955,15.2,1.0,4.8,13.8,135.6,42.5,107.3,183.2,118.8,98.9,62.3,33.0,816.4,16.2,154.3,451.7,194.1
29,tamil nadu,1955,35.7,1.3,10.3,85.3,149.4,47.8,73.4,88.1,128.2,165.2,130.6,145.3,1060.6,37.0,245.0,337.4,441.1
30,coastal karnataka,1955,0.3,0.0,4.7,29.9,360.3,962.7,639.3,702.2,458.2,361.1,31.0,2.8,3552.5,0.3,394.9,2762.4,394.9
31,north interior karnataka,1955,0.1,0.0,10.0,30.7,92.4,128.7,140.7,223.3,197.2,132.0,12.0,0.0,967.1,0.1,133.1,690.0,143.9
32,south interior karnataka,1955,0.9,0.1,10.4,48.7,168.2,135.9,88.9,151.6,201.2,175.1,18.1,2.9,1002.0,1.0,227.4,577.5,196.1
33,kerala,1955,4.2,6.3,28.2,125.9,544.2,782.4,392.8,236.0,438.5,378.2,178.1,19.8,3134.7,10.5,698.3,1849.7,576.1
34,lakshadweep,1955,11.4,39.1,0.0,105.4,235.2,345.5,215.4,63.2,302.5,155.9,61.2,13.5,1548.3,50.5,340.6,926.6,230.6
