,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
11,uttarakhand,1951,54.0,41.8,46.8,30.7,61.7,74.0,200.9,403.0,204.2,13.5,43.8,0.1,1174.3,95.7,139.1,882.0,57.4
12,haryana delhi & chandigarh,1951,8.2,0.4,33.6,11.6,9.1,21.3,56.0,135.4,35.0,0.2,27.4,0.0,338.2,8.7,54.2,247.7,27.7
13,punjab,1951,23.9,4.3,53.5,10.4,21.5,5.1,207.8,122.2,12.5,1.9,34.5,1.9,499.5,28.2,85.3,347.6,38.3
14,himachal pradesh,1951,112.3,69.4,87.4,90.4,89.1,38.8,217.3,309.3,124.5,19.3,69.6,11.1,1238.5,181.7,266.8,690.0,100.0
15,jammu & kashmir,1951,107.3,99.3,120.6,90.1,94.6,64.8,116.9,160.6,27.4,23.0,25.4,32.8,963.0,206.6,305.3,369.8,81.3
16,west rajasthan,1951,0.1,0.0,6.4,5.1,16.4,20.2,33.6,83.3,0.8,0.2,13.8,0.0,179.8,0.1,27.9,137.9,13.9
17,east rajasthan,1951,1.9,0.0,6.2,2.8,8.0,51.8,97.8,156.3,18.8,0.7,18.6,0.0,362.9,2.0,17.0,324.6,19.3
18,west madhya pradesh,1951,5.3,0.4,6.0,0.5,3.5,88.0,231.7,205.5,85.5,18.9,4.4,0.0,649.7,5.7,10.0,610.7,23.2
19,east madhya pradesh,1951,19.3,21.0,44.5,16.5,9.9,138.5,285.8,382.4,221.6,35.9,0.0,0.0,1175.6,40.3,70.9,1028.4,35.9
20,gujarat region,1951,0.0,0.0,0.4,0.3,2.1,65.6,218.6,162.6,7.3,13.9,7.3,0.3,478.3,0.0,2.7,454.1,21.5
21,saurashtra & kutch,1951,0.0,0.0,0.8,0.8,1.4,40.0,128.3,87.7,6.9,0.4,18.8,0.0,285.2,0.0,3.0,263.0,19.2
22,konkan & goa,1951,0.0,0.0,2.5,9.8,22.7,730.4,1114.7,507.6,129.0,296.3,36.3,0.0,2849.4,0.0,35.1,2481.7,332.6
23,madhya maharashtra,1951,0.1,0.0,0.5,9.3,29.5,150.1,250.2,136.3,71.7,128.9,20.1,0.0,797.0,0.1,39.4,608.3,149.1
24,matathwada,1951,0.4,0.0,6.2,10.6,11.2,159.5,271.0,101.3,89.3,78.4,3.5,0.0,731.4,0.4,28.0,621.1,81.9
25,vidarbha,1951,4.6,0.6,41.9,14.6,11.1,136.8,348.8,318.6,123.1,81.5,0.6,0.0,1082.3,5.2,67.6,927.4,82.1
26,chhattisgarh,1951,4.5,2.8,102.3,59.8,34.5,145.1,338.4,459.4,166.5,96.8,1.5,0.0,1411.6,7.3,196.6,1109.4,98.2
27,coastal andhra pradesh,1951,1.2,0.0,27.9,46.1,75.4,133.7,285.2,186.5,174.1,89.7,74.2,2.2,1096.1,1.2,149.4,779.4,166.1
28,telangana,1951,0.0,0.0,56.1,20.1,31.1,116.8,356.0,151.7,103.9,64.4,0.7,0.0,900.8,0.0,107.3,728.3,65.1
29,rayalseema,1951,0.0,0.1,16.1,45.9,78.4,54.8,106.7,56.9,65.6,72.1,41.7,0.1,538.4,0.1,140.4,284.0,113.9
30,tamil nadu,1951,11.7,0.8,26.7,115.2,83.0,30.8,83.6,94.7,113.4,98.3,187.2,9.6,855.1,12.6,224.9,322.5,295.1
31,coastal karnataka,1951,0.0,0.0,0.9,55.4,70.7,940.2,1083.4,441.1,268.9,187.1,76.2,0.4,3124.3,0.0,127.0,2733.6,263.6
32,north interior karnataka,1951,0.0,0.0,4.5,17.3,63.8,117.6,179.0,64.8,149.0,101.2,10.4,0.8,708.4,0.0,85.6,510.4,112.4
33,south interior karnataka,1951,0.2,0.0,13.0,60.9,135.2,111.7,205.7,89.4,177.9,98.0,33.3,0.0,925.3,0.2,209.1,584.7,131.3
34,kerala,1951,6.6,6.5,41.6,175.9,148.5,774.1,544.6,190.6,313.8,250.6,229.6,23.2,2705.5,13.1,366.0,1823.0,503.5
35,lakshadweep,1951,24.3,28.9,35.3,129.9,108.4,445.1,524.2,43.7,156.0,68.6,103.6,47.3,1715.3,53.2,273.6,1169.0,219.5
