,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
13,punjab,1982,35.8,27.7,87.5,49.9,57.2,17.0,83.5,172.7,3.7,4.0,9.8,22.6,571.3,63.5,194.6,276.9,36.3
14,himachal pradesh,1982,187.3,147.7,228.9,146.2,152.5,58.3,160.4,170.2,31.5,42.5,21.8,75.7,1423.0,335.0,527.6,420.4,140.0
15,jammu & kashmir,1982,91.9,139.0,222.4,128.7,104.6,42.0,89.6,134.5,33.3,64.2,55.9,96.0,1202.2,230.9,455.8,299.4,216.2
16,west rajasthan,1982,11.3,4.0,12.3,27.7,41.3,17.7,77.0,100.6,7.7,7.3,3.5,1.4,311.8,15.4,81.3,202.9,12.2
17,east rajasthan,1982,16.7,4.4,7.1,16.6,32.0,28.6,178.1,294.3,19.4,10.7,48.4,4.0,660.2,21.0,55.8,520.4,63.1
18,west madhya pradesh,1982,44.8,4.7,3.2,2.7,8.3,61.5,247.2,386.7,89.3,23.3,60.0,2.4,934.1,49.6,14.1,784.7,85.6
19,east madhya pradesh,1982,86.0,13.4,9.7,1.7,21.4,97.1,271.7,585.4,160.6,26.5,22.2,1.5,1297.3,99.4,32.8,1114.9,50.2
20,gujarat region,1982,0.4,0.1,0.1,2.6,45.8,39.6,274.4,266.3,25.8,6.5,96.6,0.0,758.3,0.5,48.5,606.2,103.1
21,saurashtra & kutch,1982,0.1,0.0,0.0,0.3,20.5,5.2,136.7,114.1,16.9,0.7,106.7,0.0,401.3,0.1,20.8,272.9,107.4
22,konkan & goa,1982,0.0,0.0,0.0,0.0,14.5,558.4,987.1,810.8,216.3,42.1,69.6,0.0,2698.9,0.0,14.5,2572.6,111.7
23,madhya maharashtra,1982,2.1,0.2,0.2,6.3,33.8,114.6,187.7,186.6,119.5,55.2,45.8,0.0,751.9,2.3,40.3,608.4,101.0
24,matathwada,1982,10.0,0.6,5.1,7.8,15.9,99.6,170.1,84.8,172.0,43.6,27.0,0.0,636.5,10.6,28.8,526.5,70.6
25,vidarbha,1982,45.7,10.6,6.0,5.2,15.3,100.6,256.4,206.8,144.2,49.2,16.1,0.0,856.1,56.3,26.5,708.0,65.3
26,chhattisgarh,1982,27.2,18.9,22.5,11.5,25.0,133.5,251.8,501.1,119.1,75.2,10.9,0.6,1197.4,46.2,59.0,1005.6,86.7
27,coastal andhra pradesh,1982,1.6,0.5,7.5,37.5,47.6,94.4,151.2,148.3,135.7,210.6,53.5,0.1,888.5,2.1,92.7,529.5,264.2
28,telangana,1982,5.7,0.0,4.2,22.2,37.1,123.8,265.6,184.1,174.4,100.8,15.3,0.0,933.2,5.8,63.6,747.8,116.1
29,rayalseema,1982,0.9,0.0,0.6,11.3,37.3,76.7,72.7,32.2,105.5,127.8,130.4,0.0,595.6,0.9,49.2,287.2,258.2
30,tamil nadu,1982,0.2,0.1,8.6,25.2,58.8,49.8,52.5,44.5,93.4,114.0,200.8,30.9,678.6,0.3,92.5,240.1,345.7
31,coastal karnataka,1982,0.0,0.3,0.3,3.2,87.5,808.6,1258.7,1579.1,151.8,138.3,62.6,0.3,4090.9,0.3,91.1,3798.2,201.2
32,north interior karnataka,1982,0.1,0.0,0.8,13.8,59.8,87.2,163.4,83.2,145.5,83.8,43.8,0.0,681.4,0.1,74.4,479.3,127.6
33,south interior karnataka,1982,0.1,0.0,2.0,18.3,99.2,151.1,217.0,240.8,126.9,97.1,50.8,0.2,1003.5,0.1,119.5,735.8,148.1
34,kerala,1982,0.7,0.1,21.9,60.4,148.2,612.2,511.5,495.0,70.6,164.4,127.5,10.8,2223.3,0.8,230.6,1689.2,302.7
35,lakshadweep,1982,1.6,0.4,0.6,0.4,106.8,321.6,254.5,326.1,121.3,70.7,178.6,9.4,1392.0,2.0,107.8,1023.5,258.7
