,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
18,west madhya pradesh,1926,16.0,0.8,8.8,2.5,8.5,21.9,268.3,429.0,143.5,12.8,0.2,1.5,913.8,16.8,19.8,862.8,14.5
19,east madhya pradesh,1926,21.1,3.1,49.2,41.0,31.0,26.3,327.2,551.4,538.7,135.9,1.2,0.9,1726.8,24.2,121.2,1443.6,138.0
20,gujarat region,1926,6.5,0.0,0.9,2.0,8.5,20.1,406.1,471.0,359.1,0.1,0.1,0.0,1274.5,6.5,11.5,1256.4,0.2
21,saurashtra & kutch,1926,6.0,0.0,0.3,2.2,22.1,9.9,250.4,212.3,396.6,1.7,0.0,0.0,901.4,6.0,24.5,869.2,1.7
22,konkan & goa,1926,31.8,0.0,0.0,0.0,1.5,306.1,1203.6,1149.6,432.9,39.2,1.1,0.0,3165.9,31.8,1.5,3092.3,40.3
23,madhya maharashtra,1926,34.3,0.6,0.1,0.2,11.2,85.9,230.6,258.0,147.7,8.1,8.3,2.2,787.1,34.9,11.5,722.2,18.6
24,matathwada,1926,70.4,0.0,0.0,1.5,17.6,85.0,126.3,254.1,147.6,0.0,11.2,1.8,715.5,70.4,19.1,613.0,13.0
25,vidarbha,1926,59.5,5.7,23.7,15.1,34.4,31.8,330.6,420.0,109.9,38.7,1.3,0.6,1071.1,65.1,73.2,892.2,40.5
26,chhattisgarh,1926,33.2,10.7,99.7,63.3,45.3,55.3,374.4,555.5,330.5,63.4,0.2,3.3,1634.9,43.9,208.3,1315.8,66.9
27,coastal andhra pradesh,1926,13.7,7.7,78.7,57.1,36.4,72.4,191.4,173.3,162.8,76.7,0.5,0.0,870.7,21.4,172.2,599.9,77.2
28,telangana,1926,46.1,2.0,24.0,48.8,24.0,74.7,227.3,205.1,70.5,41.0,0.0,0.0,763.5,48.1,96.8,577.6,41.0
29,rayalseema,1926,57.3,0.0,15.0,38.1,27.8,83.0,87.9,92.3,147.9,80.6,43.6,9.0,682.6,57.4,80.9,411.2,133.2
30,tamil nadu,1926,88.0,2.2,30.4,41.4,53.7,38.7,73.8,70.5,120.2,151.5,119.2,26.1,815.6,90.2,125.5,303.2,296.7
31,coastal karnataka,1926,12.3,2.0,0.1,7.3,15.3,686.3,976.4,850.3,258.7,143.6,4.0,0.1,2956.4,14.3,22.6,2771.7,147.7
32,north interior karnataka,1926,24.8,1.0,2.1,4.5,37.1,65.5,123.0,138.4,161.7,22.1,0.8,0.0,581.0,25.8,43.8,488.6,22.9
33,south interior karnataka,1926,23.0,0.4,7.1,37.5,64.1,89.6,234.3,174.2,168.3,89.7,7.6,1.2,897.0,23.4,108.7,666.4,98.5
34,kerala,1926,28.6,5.8,23.1,55.8,222.6,563.9,885.2,536.0,322.7,216.7,88.8,16.2,2965.4,34.4,301.5,2307.8,321.7
35,lakshadweep,1926,262.8,16.0,33.6,60.2,335.8,392.0,303.9,118.2,97.2,83.4,119.3,13.8,1836.2,278.8,429.6,911.3,216.5
