,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
11,uttarakhand,1963,17.4,35.5,130.9,51.4,49.3,193.1,360.9,523.4,345.1,10.8,43.9,40.2,1802.0,52.8,231.6,1422.5,95.0
12,haryana delhi & chandigarh,1963,3.1,4.1,4.4,2.0,3.9,40.7,55.3,307.6,85.3,0.0,9.0,6.3,521.8,7.2,10.4,488.9,15.4
13,punjab,1963,0.4,14.5,34.3,3.0,12.7,31.3,116.7,199.4,42.6,0.6,7.0,13.6,476.2,14.9,50.0,390.0,21.3
14,himachal pradesh,1963,14.1,57.2,201.2,49.5,47.2,108.9,325.7,308.1,111.3,2.4,76.8,52.2,1354.5,71.3,297.9,854.0,131.3
15,jammu & kashmir,1963,0.0,36.4,251.8,188.9,82.4,24.8,68.4,67.0,32.9,12.8,83.5,60.2,909.2,36.4,523.1,193.1,156.5
16,west rajasthan,1963,0.1,0.6,5.7,1.5,3.3,6.3,23.3,96.4,27.0,4.9,5.1,0.3,174.5,0.7,10.5,153.0,10.3
17,east rajasthan,1963,0.4,1.4,1.0,2.7,2.0,33.2,130.3,283.9,97.3,6.9,17.6,0.9,577.7,1.9,5.7,544.7,25.4
18,west madhya pradesh,1963,6.1,5.5,2.5,3.0,3.9,71.0,235.2,363.1,155.4,26.8,30.6,2.2,905.4,11.6,9.4,824.8,59.5
19,east madhya pradesh,1963,7.2,13.5,5.7,16.2,10.7,147.9,274.2,364.4,243.6,27.9,7.7,1.2,1120.1,20.7,32.5,1030.1,36.8
20,gujarat region,1963,1.4,0.0,0.9,0.3,0.3,65.4,291.4,350.9,227.6,26.0,33.1,0.4,997.9,1.4,1.6,935.3,59.5
21,saurashtra & kutch,1963,0.5,0.0,1.0,1.5,0.5,25.0,83.1,123.6,65.8,45.4,32.5,0.2,379.1,0.5,3.0,297.5,78.1
22,konkan & goa,1963,0.0,0.1,0.1,1.1,7.6,594.5,1178.8,1414.7,306.3,91.9,11.7,0.0,3606.8,0.1,8.8,3494.3,103.6
23,madhya maharashtra,1963,0.8,4.3,14.0,12.0,23.3,138.6,252.3,268.7,72.7,93.5,19.1,0.6,899.9,5.1,49.3,732.3,113.2
24,matathwada,1963,0.0,6.2,15.5,7.0,13.5,228.4,172.2,380.4,82.8,92.4,2.7,0.0,1001.2,6.2,36.1,863.8,95.1
25,vidarbha,1963,0.3,10.5,12.9,14.8,19.5,204.0,282.1,397.9,123.9,80.1,1.7,0.0,1147.8,10.9,47.2,1008.0,81.8
26,chhattisgarh,1963,0.4,5.4,8.9,44.8,28.2,160.8,349.4,387.7,258.8,91.2,1.2,0.3,1337.2,5.8,82.0,1156.7,92.7
27,coastal andhra pradesh,1963,0.0,0.0,7.0,50.2,23.5,126.6,137.4,176.1,131.3,371.7,0.1,0.0,1023.9,0.0,80.7,571.4,371.8
28,telangana,1963,0.0,0.3,4.0,35.5,9.0,179.5,214.7,372.7,103.3,91.2,0.0,0.0,1010.1,0.3,48.5,870.1,91.2
29,rayalseema,1963,7.1,0.3,10.1,38.1,26.4,77.6,82.6,148.2,95.9,159.7,33.0,30.0,709.1,7.4,74.6,404.4,222.7
30,tamil nadu,1963,76.2,4.8,39.1,56.5,45.1,49.9,93.1,88.7,115.0,173.4,195.0,135.9,1072.8,81.0,140.7,346.8,504.3
31,coastal karnataka,1963,1.1,0.7,28.6,38.5,86.0,682.3,887.6,1013.8,181.0,233.7,8.2,10.0,3171.3,1.8,153.0,2764.7,251.8
32,north interior karnataka,1963,0.0,10.9,33.9,34.4,78.9,113.1,73.9,195.5,63.0,178.6,1.0,0.0,783.1,11.0,147.2,445.4,179.6
33,south interior karnataka,1963,1.2,2.8,13.0,51.6,78.1,108.5,197.5,232.5,92.6,193.8,9.0,12.3,992.8,3.9,142.7,631.1,215.1
34,kerala,1963,30.2,24.8,69.8,96.3,157.1,393.3,720.2,511.0,223.9,282.6,93.4,48.4,2651.1,55.0,323.2,1848.5,424.4
35,lakshadweep,1963,126.7,112.9,6.5,72.6,204.6,233.0,367.0,249.9,121.8,113.5,211.5,82.1,1902.1,239.6,283.7,971.7,407.1
