,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
22,konkan & goa,1990,0.0,0.0,0.1,0.0,193.9,802.1,873.7,1164.2,323.2,190.0,20.8,0.0,3568.0,0.0,194.0,3163.2,210.8
23,madhya maharashtra,1990,2.6,0.2,0.0,0.2,78.2,150.5,227.3,294.6,94.9,154.9,17.2,1.9,1022.5,2.8,78.4,767.3,174.1
24,matathwada,1990,2.9,0.0,0.0,0.0,142.1,221.0,131.0,365.9,104.2,223.1,5.0,2.9,1198.1,2.9,142.1,822.2,231.0
25,vidarbha,1990,3.5,6.8,8.6,3.9,71.3,303.2,326.3,507.3,121.5,143.7,1.6,7.1,1505.0,10.4,83.9,1258.4,152.4
26,chhattisgarh,1990,0.5,18.5,9.2,7.4,122.3,293.6,393.9,375.9,268.2,143.6,9.4,1.4,1643.8,19.0,138.9,1331.5,154.4
27,coastal andhra pradesh,1990,10.3,81.1,84.5,24.2,507.7,107.4,102.5,223.2,158.5,248.7,58.9,4.3,1611.1,91.4,616.4,591.5,311.9
28,telangana,1990,4.2,4.1,35.2,1.0,159.8,245.1,180.2,471.1,132.1,180.2,12.4,0.1,1425.7,8.3,196.1,1028.6,192.7
29,rayalseema,1990,2.1,5.5,16.9,8.1,138.8,48.9,62.3,100.1,184.7,186.0,166.4,10.9,930.7,7.6,163.8,396.0,363.3
30,tamil nadu,1990,84.8,10.2,36.2,24.3,94.9,28.9,40.0,80.1,119.6,194.1,144.0,46.1,903.2,95.0,155.3,268.7,384.2
31,coastal karnataka,1990,1.7,0.0,0.1,5.2,343.2,997.0,1110.8,1087.0,265.4,215.0,93.6,1.5,4120.4,1.7,348.4,3460.2,310.1
32,north interior karnataka,1990,4.8,0.0,0.1,7.8,127.3,129.7,96.2,170.0,64.2,95.6,23.3,0.0,719.0,4.8,135.1,460.1,119.0
33,south interior karnataka,1990,4.0,0.1,5.0,15.2,115.1,130.1,148.5,193.8,59.0,128.5,47.0,2.2,848.5,4.2,135.3,531.3,177.7
34,kerala,1990,14.9,4.8,18.0,41.8,488.5,528.6,635.4,370.8,103.3,323.2,158.8,5.2,2693.1,19.7,548.3,1638.0,487.2
35,lakshadweep,1990,38.9,0.3,21.4,0.0,191.1,181.6,334.0,123.5,98.9,160.4,155.4,5.0,1310.5,39.2,212.5,738.0,320.8
