,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
11,uttarakhand,1931,7.8,89.9,45.1,1.9,56.9,55.0,319.1,307.2,335.3,105.8,6.8,3.4,1334.1,97.7,103.9,1016.5,116.1
12,haryana delhi & chandigarh,1931,0.4,17.0,14.2,0.3,7.8,11.1,198.7,122.5,109.5,37.4,0.0,0.1,519.2,17.5,22.4,441.9,37.5
13,punjab,1931,12.6,27.1,21.1,2.0,19.4,9.5,183.8,222.1,68.8,21.8,0.0,0.5,588.6,39.6,42.5,484.2,22.3
14,himachal pradesh,1931,58.5,149.6,79.9,14.6,84.5,25.0,263.6,339.6,202.5,47.8,0.2,0.6,1266.3,208.1,179.0,830.7,48.5
15,jammu & kashmir,1931,124.7,142.4,47.1,35.5,109.0,11.1,205.0,192.6,30.4,43.9,7.9,5.3,955.0,267.1,191.7,439.1,57.2
16,west rajasthan,1931,0.1,1.1,1.3,0.0,12.1,10.2,73.5,270.7,9.3,16.8,0.0,0.2,395.4,1.2,13.4,363.7,17.0
17,east rajasthan,1931,0.4,2.2,2.2,0.1,9.8,11.5,224.5,401.4,60.4,60.5,0.3,1.1,774.2,2.5,12.1,697.8,61.9
18,west madhya pradesh,1931,2.2,1.4,0.4,0.1,1.5,48.2,281.6,424.1,226.0,132.1,10.4,3.7,1131.6,3.5,2.0,979.9,146.2
19,east madhya pradesh,1931,13.7,29.5,9.0,3.3,3.2,69.6,294.5,458.1,290.9,151.6,16.2,2.6,1342.2,43.2,15.4,1113.1,170.5
20,gujarat region,1931,0.0,0.1,0.0,0.0,1.7,18.4,332.5,546.3,86.4,113.6,4.2,1.3,1104.6,0.1,1.7,983.7,119.1
21,saurashtra & kutch,1931,0.2,0.6,0.0,0.1,3.1,8.1,115.0,119.2,20.8,60.1,2.5,0.0,329.7,0.7,3.2,263.1,62.6
22,konkan & goa,1931,0.0,0.0,0.1,1.7,1.8,344.9,1867.2,944.9,307.1,458.9,51.5,21.2,3999.3,0.0,3.6,3464.2,531.5
23,madhya maharashtra,1931,0.0,0.0,0.6,14.0,2.9,109.7,316.3,233.5,178.9,180.9,70.2,25.3,1132.4,0.0,17.5,838.5,276.3
24,matathwada,1931,0.0,0.0,3.8,4.4,7.7,134.5,295.1,142.8,242.1,175.1,70.1,13.1,1088.6,0.0,15.9,814.5,258.2
25,vidarbha,1931,4.0,4.6,11.6,5.6,3.1,103.3,380.6,390.7,232.9,225.1,40.2,2.4,1404.2,8.6,20.3,1107.6,267.7
26,chhattisgarh,1931,8.4,64.4,14.5,10.6,14.6,104.6,359.1,510.8,169.3,156.3,54.1,0.2,1467.0,72.7,39.8,1143.9,210.7
27,coastal andhra pradesh,1931,0.5,0.4,5.2,8.8,46.9,142.2,177.7,120.5,231.7,388.8,164.0,0.3,1287.1,0.8,60.9,672.2,553.1
28,telangana,1931,0.3,5.1,4.0,13.3,25.9,187.3,368.6,155.9,288.1,107.4,25.5,1.6,1183.1,5.4,43.3,1000.0,134.5
29,rayalseema,1931,0.2,0.0,2.1,8.9,53.9,92.0,101.2,32.1,137.0,135.7,92.4,63.6,719.2,0.2,64.9,362.3,291.8
30,tamil nadu,1931,22.7,0.0,3.3,55.6,54.2,40.8,77.3,81.7,104.7,120.3,183.4,295.8,1039.8,22.7,113.0,304.4,599.5
31,coastal karnataka,1931,0.0,0.0,2.4,33.4,85.1,673.4,1244.0,1201.9,255.6,183.5,106.7,56.5,3842.4,0.0,120.9,3374.8,346.7
32,north interior karnataka,1931,0.0,0.1,4.5,30.6,33.1,114.1,134.9,70.1,195.1,51.7,65.6,19.4,719.2,0.1,68.2,514.2,136.7
33,south interior karnataka,1931,0.0,0.0,3.0,45.7,81.7,116.8,188.2,246.0,144.6,42.7,117.5,26.3,1012.6,0.0,130.4,695.7,186.5
34,kerala,1931,3.3,0.3,19.2,126.9,131.7,541.7,653.9,1199.2,163.2,149.3,164.3,106.5,3259.6,3.6,277.8,2558.0,420.1
35,lakshadweep,1931,,0.0,0.0,28.5,194.6,262.0,290.4,347.9,167.1,102.0,118.3,96.1,,,223.1,1067.4,316.4
