,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
19,east madhya pradesh,1959,49.1,3.8,1.4,8.1,30.2,81.3,437.8,397.3,231.2,61.7,0.3,0.0,1302.4,52.9,39.8,1147.7,62.0
20,gujarat region,1959,0.0,0.0,0.0,2.8,1.4,98.0,632.6,321.8,377.6,121.7,4.7,0.0,1560.7,0.0,4.2,1430.1,126.4
21,saurashtra & kutch,1959,0.9,0.0,0.0,2.2,1.7,66.5,549.1,69.0,210.2,116.7,4.6,0.0,1020.9,0.9,4.0,894.7,121.3
22,konkan & goa,1959,0.0,0.0,0.0,6.0,36.2,750.1,1357.1,690.9,521.8,201.4,24.8,0.3,3588.6,0.0,42.2,3319.9,226.5
23,madhya maharashtra,1959,2.4,0.0,0.0,16.8,39.3,174.7,344.3,199.0,202.7,84.7,54.9,0.1,1118.9,2.4,56.1,920.7,139.7
24,matathwada,1959,1.5,0.0,0.1,9.5,13.2,173.6,188.3,200.0,246.3,99.8,17.0,1.0,950.3,1.5,22.8,808.3,117.7
25,vidarbha,1959,13.6,1.2,0.4,11.8,6.2,178.0,467.9,377.3,469.9,79.4,0.5,0.1,1606.3,14.8,18.4,1493.1,80.0
26,chhattisgarh,1959,32.0,3.3,0.2,3.6,15.5,180.4,408.9,473.1,357.9,69.0,0.1,0.3,1544.2,35.2,19.3,1420.3,69.4
27,coastal andhra pradesh,1959,5.8,10.7,0.0,14.7,11.5,178.8,272.3,230.9,161.1,227.3,2.6,5.0,1120.7,16.4,26.3,843.1,234.9
28,telangana,1959,1.0,0.4,0.0,4.0,16.3,163.7,403.2,348.3,212.8,68.6,4.2,1.7,1224.1,1.4,20.3,1128.0,74.5
29,rayalseema,1959,0.2,5.2,0.0,19.0,39.4,102.7,89.1,92.8,132.9,77.5,61.6,15.3,635.8,5.4,58.4,417.5,154.4
30,tamil nadu,1959,3.7,34.8,0.1,51.4,68.2,83.5,60.6,62.1,99.1,187.0,190.4,53.4,894.3,38.5,119.7,305.3,430.8
31,coastal karnataka,1959,0.0,0.0,0.0,30.4,204.4,994.4,1727.0,704.1,521.6,75.3,52.0,21.7,4330.8,0.0,234.8,3947.1,148.9
32,north interior karnataka,1959,0.1,0.0,0.6,26.2,43.8,163.2,155.1,90.6,148.8,52.3,17.2,0.6,698.5,0.1,70.6,557.7,70.1
33,south interior karnataka,1959,0.2,2.5,0.3,25.2,89.8,255.8,425.6,172.2,218.2,55.4,29.3,6.3,1280.9,2.7,115.3,1071.8,91.1
34,kerala,1959,3.0,21.4,6.3,150.7,347.2,872.8,1155.7,397.3,405.5,200.4,151.9,34.0,3746.0,24.3,504.2,2831.2,386.3
35,lakshadweep,1959,15.0,0.0,8.0,51.6,320.5,337.7,205.8,151.2,183.2,183.8,97.8,29.0,1583.6,15.0,380.1,877.9,310.6
