,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
15,jammu & kashmir,1995,101.4,210.2,129.3,124.9,74.4,56.0,408.0,241.3,140.1,38.8,45.6,49.6,1619.6,311.6,328.5,845.4,134.1
16,west rajasthan,1995,8.2,8.0,2.2,3.0,1.3,18.8,194.8,101.6,16.3,13.6,0.0,0.0,367.9,16.3,6.6,331.5,13.6
17,east rajasthan,1995,29.8,2.9,7.0,0.7,0.8,22.6,275.4,310.8,92.4,6.5,0.0,5.3,754.3,32.7,8.5,701.3,11.8
18,west madhya pradesh,1995,14.7,0.8,15.6,1.4,1.3,67.2,320.2,252.1,163.6,19.6,0.0,8.1,864.7,15.5,18.3,803.1,27.7
19,east madhya pradesh,1995,24.1,8.9,47.0,3.2,2.1,81.0,361.9,355.3,128.7,5.2,2.1,12.8,1032.3,33.1,52.3,926.9,20.1
20,gujarat region,1995,2.2,0.0,0.2,0.0,0.0,8.5,451.0,127.4,71.0,22.9,0.3,0.7,684.3,2.2,0.3,657.9,23.9
21,saurashtra & kutch,1995,0.0,0.0,0.2,0.0,0.0,3.0,259.1,45.4,42.5,23.9,0.0,0.0,374.1,0.0,0.2,350.0,23.9
22,konkan & goa,1995,3.5,0.0,0.0,3.3,15.3,345.9,1171.2,606.5,419.5,196.5,4.4,0.0,2766.0,3.5,18.6,2543.0,200.9
23,madhya maharashtra,1995,20.0,0.2,5.4,6.7,24.0,63.6,253.1,82.7,194.3,121.5,4.9,0.0,776.4,20.3,36.0,593.7,126.4
24,matathwada,1995,46.9,0.2,23.6,11.4,17.6,135.5,186.0,96.0,137.9,153.2,1.2,0.0,809.5,47.1,52.6,555.4,154.4
25,vidarbha,1995,49.8,5.5,45.4,8.8,8.0,156.1,335.8,165.9,201.3,100.5,0.1,0.3,1077.5,55.4,62.1,859.1,100.9
26,chhattisgarh,1995,43.5,2.6,24.0,5.2,24.9,119.5,478.3,356.0,137.7,69.6,11.2,8.2,1280.7,46.1,54.1,1091.4,89.1
27,coastal andhra pradesh,1995,27.5,2.5,12.0,19.8,257.8,80.0,225.3,212.7,128.6,329.6,50.1,6.1,1352.0,30.1,289.6,646.6,385.8
28,telangana,1995,98.7,0.5,22.0,16.0,35.6,135.4,282.1,209.2,141.1,332.7,12.6,0.0,1286.0,99.3,73.6,767.9,345.3
29,rayalseema,1995,28.1,4.8,12.8,10.4,136.4,69.4,156.1,182.1,94.0,130.9,45.0,4.3,874.3,32.9,159.6,501.6,180.1
30,tamil nadu,1995,23.8,3.3,16.7,39.5,139.0,64.6,86.7,121.1,94.0,143.1,107.9,3.7,843.4,27.1,195.2,366.4,254.7
31,coastal karnataka,1995,3.7,0.0,0.7,21.1,137.8,535.8,1375.7,685.1,348.5,192.0,57.4,0.0,3357.8,3.7,159.6,2945.0,249.5
32,north interior karnataka,1995,28.3,0.1,5.4,11.8,33.1,75.5,140.9,95.9,104.3,148.9,18.2,0.0,662.3,28.4,50.3,416.5,167.1
33,south interior karnataka,1995,4.2,0.2,3.5,32.1,70.9,79.6,248.4,179.8,135.6,98.8,30.1,0.0,883.2,4.4,106.5,643.4,128.9
34,kerala,1995,10.3,6.5,37.3,134.9,355.6,493.4,702.5,457.3,280.0,198.3,182.6,0.1,2858.8,16.8,527.8,1933.2,380.9
35,lakshadweep,1995,131.3,18.5,0.3,315.4,179.6,286.0,486.7,384.8,71.8,81.0,72.2,3.3,2030.9,149.8,495.3,1229.3,156.5
