,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
18,west madhya pradesh,1927,0.0,1.7,6.5,0.5,1.6,78.3,334.2,217.7,74.1,36.8,101.2,20.2,872.9,1.7,8.6,704.4,158.2
19,east madhya pradesh,1927,8.4,18.7,44.4,1.8,2.5,100.1,430.4,382.8,93.6,67.1,77.7,8.4,1235.9,27.1,48.8,1006.9,153.2
20,gujarat region,1927,0.0,4.9,0.0,0.2,1.9,139.4,903.3,199.2,113.9,26.2,18.3,14.8,1422.1,4.9,2.1,1355.8,59.3
21,saurashtra & kutch,1927,0.0,8.8,0.1,0.0,1.9,52.5,442.1,47.7,55.8,22.0,3.5,5.1,639.5,8.8,1.9,598.1,30.6
22,konkan & goa,1927,0.0,0.2,0.2,0.0,5.5,785.6,1030.3,416.6,240.9,178.8,87.3,1.6,2747.0,0.2,5.7,2473.4,267.6
23,madhya maharashtra,1927,0.0,1.0,0.9,4.6,9.3,184.9,318.7,85.4,183.6,51.3,83.3,2.0,925.2,1.0,14.9,772.7,136.6
24,matathwada,1927,0.0,3.2,10.2,7.5,0.0,173.0,143.5,67.0,175.7,37.2,126.9,0.4,744.6,3.2,17.7,559.2,164.5
25,vidarbha,1927,0.7,10.0,12.2,2.0,2.2,280.2,414.7,220.1,97.7,51.5,70.4,5.7,1167.4,10.7,16.4,1012.7,127.7
26,chhattisgarh,1927,11.7,57.9,24.1,2.3,15.9,193.3,468.3,488.8,171.9,75.2,27.8,0.0,1537.1,69.6,42.2,1322.3,103.1
27,coastal andhra pradesh,1927,14.1,8.4,18.5,6.3,40.0,196.4,172.4,197.2,157.0,66.1,176.5,0.0,1053.0,22.6,64.8,723.1,242.6
28,telangana,1927,9.6,11.0,4.6,2.0,14.3,248.3,266.0,158.5,142.4,59.9,89.0,0.0,1005.5,20.7,20.8,815.1,148.9
29,rayalseema,1927,2.9,1.9,0.0,1.2,29.8,67.8,98.7,76.1,191.6,60.2,150.8,1.0,682.0,4.8,31.0,434.2,212.1
30,tamil nadu,1927,18.0,21.6,17.2,50.7,73.7,83.1,65.9,77.8,131.0,87.2,171.3,32.5,829.9,39.6,141.6,357.8,291.0
31,coastal karnataka,1927,0.0,0.0,0.6,21.5,80.1,683.4,1313.2,535.8,319.9,110.5,151.3,0.0,3216.4,0.0,102.2,2852.3,261.9
32,north interior karnataka,1927,0.0,1.4,4.4,9.3,34.4,123.9,161.0,54.3,184.7,24.7,82.7,0.0,680.8,1.4,48.2,523.9,107.3
33,south interior karnataka,1927,0.1,2.5,5.2,11.2,82.5,114.3,249.1,118.5,186.8,19.4,74.2,0.0,863.7,2.5,98.9,668.7,93.5
34,kerala,1927,18.8,35.3,49.6,86.5,265.4,720.2,888.2,315.0,335.6,135.8,137.6,6.8,2994.7,54.1,401.4,2258.9,280.2
35,lakshadweep,1927,108.2,14.7,40.7,40.4,229.0,181.2,,42.0,256.0,,,,,122.9,310.1,,
