,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
17,west madhya pradesh,1907,5.2,25.1,0.6,12.3,2.8,48.7,202.2,328.5,17.3,0.0,7.8,0.0,650.4,30.3,15.7,596.6,7.8
18,east madhya pradesh,1907,7.0,103.1,4.5,30.5,5.1,90.9,221.9,512.3,20.1,0.0,13.0,1.2,1009.6,110.1,40.1,845.2,14.2
19,gujarat region,1907,0.3,14.6,0.2,2.1,0.4,72.4,325.0,564.4,17.5,0.0,0.0,0.0,997.0,15.0,2.7,979.3,0.0
20,saurashtra & kutch,1907,0.0,19.7,0.0,2.3,0.4,69.0,201.1,213.7,3.3,0.0,0.0,0.0,509.6,19.8,2.7,487.1,0.0
21,konkan & goa,1907,1.7,1.0,0.0,20.1,0.0,583.1,1170.9,811.5,164.0,11.4,1.9,0.9,2766.6,2.8,20.1,2729.5,14.2
22,madhya maharashtra,1907,0.5,3.7,1.5,54.5,0.6,118.0,262.3,267.8,94.1,7.6,3.6,0.9,815.1,4.2,56.6,742.3,12.1
23,matathwada,1907,1.0,6.6,1.1,61.3,0.0,90.4,198.9,155.2,34.7,5.0,0.0,3.7,557.9,7.6,62.4,479.2,8.7
24,vidarbha,1907,3.6,52.9,3.7,45.3,1.6,181.4,309.7,332.6,59.7,0.2,15.7,4.3,1010.8,56.5,50.5,883.5,20.2
25,chhattisgarh,1907,4.0,40.2,41.7,39.4,4.5,286.5,233.6,494.4,141.8,0.1,7.3,15.3,1308.8,44.3,85.6,1156.2,22.7
26,coastal andhra pradesh,1907,0.6,3.0,38.9,80.9,18.9,224.5,119.7,118.2,94.7,37.0,52.4,29.1,817.9,3.6,138.7,557.2,118.4
27,telangana,1907,1.0,3.3,10.2,61.9,0.2,217.5,160.5,263.3,116.8,0.3,3.6,5.0,843.7,4.3,72.3,758.1,8.9
28,rayalseema,1907,1.1,0.0,6.5,82.5,8.6,50.5,100.5,34.3,97.7,60.0,140.7,58.0,640.4,1.1,97.7,283.0,258.7
29,tamil nadu,1907,8.4,1.2,25.0,78.9,56.6,46.1,70.4,58.2,117.2,160.4,200.0,63.2,885.6,9.6,160.5,291.9,423.6
30,coastal karnataka,1907,7.0,0.0,2.7,91.3,19.0,845.9,1166.3,1026.1,223.6,87.7,55.8,9.8,3535.2,7.0,113.0,3261.9,153.2
31,north interior karnataka,1907,1.1,0.0,12.1,96.9,5.6,90.6,155.1,185.2,165.8,10.3,17.9,6.1,746.7,1.1,114.6,596.7,34.3
32,south interior karnataka,1907,4.5,0.0,11.7,84.7,46.5,137.4,231.5,219.4,146.5,52.6,49.5,14.1,998.5,4.5,142.9,734.9,116.3
33,kerala,1907,18.8,4.8,55.7,170.8,101.4,770.9,760.4,981.5,225.0,309.7,219.1,52.8,3671.1,23.7,328.0,2737.8,581.7
34,lakshadweep,1907,60.6,49.3,0.0,123.5,77.0,241.1,199.5,165.6,25.8,176.3,292.7,47.4,1458.8,109.9,200.5,632.0,516.4
