,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
22,madhya maharashtra,1914,0.0,0.4,0.3,3.7,15.2,188.3,348.8,204.3,211.6,22.1,36.6,7.6,1039.0,0.4,19.2,953.0,66.3
23,matathwada,1914,0.0,10.4,5.2,0.9,16.3,297.0,177.2,151.7,258.3,23.9,20.9,27.3,989.1,10.4,22.3,884.2,72.1
24,vidarbha,1914,0.0,13.4,12.8,39.1,15.9,239.5,341.2,245.6,266.6,6.1,5.7,13.1,1199.0,13.4,67.8,1092.9,24.9
25,chhattisgarh,1914,0.0,7.9,21.0,38.6,51.5,186.1,493.8,373.0,234.1,5.0,0.2,6.8,1418.1,7.9,111.1,1287.0,12.0
26,coastal andhra pradesh,1914,0.0,10.9,5.8,73.0,77.7,171.7,157.4,178.5,292.4,22.8,17.8,5.1,1013.2,10.9,156.6,800.0,45.7
27,telangana,1914,0.0,0.0,1.2,34.1,41.5,233.1,271.3,195.1,278.6,16.2,10.3,2.0,1083.5,0.0,76.8,978.1,28.5
28,rayalseema,1914,2.4,1.3,1.2,23.5,53.2,65.3,72.5,130.0,171.9,83.4,61.3,12.4,678.3,3.6,77.9,439.6,157.1
29,tamil nadu,1914,5.7,1.9,5.6,34.6,57.1,37.9,37.6,98.4,132.2,281.2,129.1,132.0,953.3,7.6,97.3,306.1,542.3
30,coastal karnataka,1914,0.0,0.0,0.0,7.2,36.9,743.2,1583.7,933.8,302.8,125.9,102.7,36.6,3872.7,0.0,44.1,3563.4,265.2
31,north interior karnataka,1914,0.0,0.0,0.6,19.5,34.2,74.4,220.9,237.1,152.1,24.9,43.0,18.2,824.8,0.0,54.2,684.5,86.1
32,south interior karnataka,1914,0.0,0.6,1.7,16.0,62.6,69.6,309.7,153.3,107.9,115.3,64.0,26.0,926.7,0.6,80.3,640.4,205.3
33,kerala,1914,0.7,6.8,18.1,32.7,164.2,565.3,857.7,402.2,241.0,374.4,100.9,135.2,2899.1,7.6,215.0,2066.1,610.5
34,lakshadweep,1914,10.4,0.0,53.3,10.2,120.7,377.1,347.5,220.4,26.5,437.0,172.0,258.9,2034.0,10.4,184.2,971.5,867.9
