,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
23,madhya maharashtra,1938,0.6,1.0,23.5,12.2,50.4,239.9,286.6,169.4,191.5,141.3,7.6,2.3,1126.3,1.6,86.1,887.4,151.2
24,matathwada,1938,0.0,8.8,17.7,15.6,27.3,253.3,260.1,146.5,256.1,86.8,0.2,0.3,1072.7,8.8,60.6,916.0,87.3
25,vidarbha,1938,4.0,12.4,9.7,6.5,26.2,354.0,425.6,314.1,181.6,126.8,0.0,0.0,1460.9,16.4,42.4,1275.3,126.8
26,chhattisgarh,1938,18.4,25.1,5.4,8.2,48.8,269.2,386.8,343.5,266.7,126.6,7.0,0.1,1505.8,43.5,62.3,1266.3,133.7
27,coastal andhra pradesh,1938,0.1,31.9,7.6,3.5,82.6,158.9,161.3,176.1,294.2,115.2,174.4,0.4,1206.2,32.0,93.7,790.5,290.0
28,telangana,1938,0.0,41.3,14.2,16.6,27.8,226.3,331.6,256.5,201.9,59.2,0.0,0.0,1175.3,41.3,58.6,1016.2,59.2
29,rayalseema,1938,0.0,6.7,5.4,1.9,54.1,75.6,72.4,199.4,224.8,24.5,2.7,7.0,674.4,6.7,61.3,572.2,34.2
30,tamil nadu,1938,1.2,52.1,34.8,44.5,54.3,53.0,101.4,146.3,116.8,87.5,39.3,51.8,783.2,53.3,133.7,417.5,178.6
31,coastal karnataka,1938,0.0,0.0,15.5,43.3,138.2,1025.3,950.2,429.9,374.0,134.3,39.9,0.3,3150.9,0.0,197.0,2779.4,174.5
32,north interior karnataka,1938,0.0,4.9,43.4,15.6,45.6,119.0,142.1,190.4,200.9,44.2,8.0,1.0,815.1,4.9,104.6,652.4,53.2
33,south interior karnataka,1938,0.0,3.9,17.4,40.7,45.8,144.4,153.8,237.6,178.7,30.6,15.9,2.6,871.4,3.9,103.9,714.6,49.1
34,kerala,1938,0.3,79.0,53.3,164.5,179.6,681.6,648.6,287.9,223.2,223.7,69.5,22.9,2634.1,79.4,397.3,1841.3,316.1
35,lakshadweep,1938,6.8,6.3,8.0,74.0,113.8,145.4,230.3,385.8,132.8,113.3,210.8,120.3,1547.6,13.1,195.8,894.3,444.4
