,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
24,matathwada,1985,7.1,0.0,6.2,10.5,7.6,160.8,148.9,63.9,82.3,86.0,0.7,1.5,575.4,7.1,24.3,455.8,88.2
25,vidarbha,1985,22.5,1.1,1.0,7.3,9.7,196.8,271.7,181.9,61.9,120.4,0.0,2.6,876.9,23.7,18.0,712.3,123.0
26,chhattisgarh,1985,33.2,9.4,0.4,8.7,11.9,137.2,398.9,346.0,214.6,77.2,0.0,0.0,1237.5,42.6,21.0,1096.8,77.2
27,coastal andhra pradesh,1985,42.7,0.4,1.7,7.0,17.9,105.1,198.6,179.3,88.6,248.2,32.6,45.5,967.6,43.1,26.6,571.6,326.3
28,telangana,1985,5.7,0.0,4.7,15.5,13.6,181.4,223.8,160.8,70.0,108.0,0.0,2.3,785.9,5.7,33.9,636.1,110.3
29,rayalseema,1985,17.7,0.0,4.2,11.9,13.7,52.1,134.3,77.8,72.3,121.1,140.2,40.6,685.8,17.7,29.8,336.4,301.9
30,tamil nadu,1985,89.7,5.2,11.9,43.9,33.4,108.8,81.2,129.7,161.6,107.3,233.3,57.4,1063.5,94.9,89.3,481.2,398.1
31,coastal karnataka,1985,5.3,0.0,1.6,12.9,76.9,977.9,668.5,844.3,130.6,258.6,27.5,11.7,3015.7,5.3,91.4,2621.3,297.8
32,north interior karnataka,1985,2.9,0.0,6.8,20.8,34.1,86.6,109.7,67.7,75.8,94.7,1.4,0.6,501.2,2.9,61.8,339.8,96.8
33,south interior karnataka,1985,4.1,0.1,13.8,42.1,52.8,193.3,138.7,172.3,139.7,67.4,29.3,5.8,859.3,4.2,108.6,644.0,102.5
34,kerala,1985,61.2,6.1,29.3,66.6,254.2,828.7,388.9,315.3,117.6,204.0,74.9,44.0,2390.5,67.3,350.0,1650.4,322.8
35,lakshadweep,1985,6.4,0.0,27.4,11.1,182.9,326.1,152.1,203.0,206.4,42.0,62.3,83.7,1303.4,6.4,221.4,887.6,188.0
