,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
16,west rajasthan,1976,4.2,4.7,0.4,2.0,10.2,39.7,93.6,163.7,93.4,0.1,13.1,0.0,425.2,9.0,12.6,390.4,13.3
17,east rajasthan,1976,8.7,6.4,0.1,1.4,12.2,90.8,201.2,318.0,126.2,0.2,50.2,0.0,815.3,15.1,13.7,736.1,50.4
18,west madhya pradesh,1976,7.3,0.7,3.4,3.8,8.4,158.9,261.3,350.5,183.3,1.2,46.8,2.0,1027.7,8.0,15.6,954.0,50.1
19,east madhya pradesh,1976,13.5,2.4,5.6,14.6,10.7,84.7,370.6,366.6,173.5,0.3,12.3,0.9,1055.6,15.9,30.9,995.3,13.5
20,gujarat region,1976,3.2,0.0,0.0,0.0,0.2,342.5,584.4,482.4,149.5,0.2,57.7,0.0,1620.1,3.2,0.2,1558.8,57.9
21,saurashtra & kutch,1976,1.0,0.1,1.0,0.0,0.0,103.7,237.8,188.2,64.8,2.3,26.6,0.0,625.5,1.1,1.1,594.5,28.9
22,konkan & goa,1976,0.0,0.0,1.6,0.4,4.5,635.1,1279.2,690.1,360.7,20.3,71.0,0.0,3063.0,0.0,6.6,2965.1,91.3
23,madhya maharashtra,1976,0.1,0.0,6.0,3.4,3.3,283.6,315.6,240.8,87.7,14.3,68.9,2.2,1025.8,0.1,12.7,927.7,85.4
24,matathwada,1976,0.0,0.2,3.2,7.4,2.9,92.1,213.0,195.6,63.0,3.8,39.4,2.4,623.0,0.2,13.5,563.7,45.6
25,vidarbha,1976,2.1,0.1,4.7,11.5,4.6,90.8,386.0,260.7,174.7,0.9,38.5,0.2,974.6,2.2,20.7,912.1,39.6
26,chhattisgarh,1976,0.4,4.1,1.1,15.9,12.6,100.0,569.0,492.1,174.5,2.8,6.7,0.2,1379.3,4.5,29.6,1335.6,9.7
27,coastal andhra pradesh,1976,0.0,1.1,2.7,22.7,36.9,78.4,199.0,228.8,92.2,81.3,345.9,1.1,1090.3,1.1,62.3,598.5,428.4
28,telangana,1976,0.2,0.0,1.0,25.6,10.7,85.7,471.7,277.3,123.4,5.6,34.5,0.0,1035.6,0.2,37.3,958.0,40.1
29,rayalseema,1976,0.9,0.0,0.0,11.7,14.6,70.4,134.7,189.3,50.1,137.9,203.8,3.6,817.0,0.9,26.3,444.5,345.3
30,tamil nadu,1976,1.2,0.2,8.4,50.1,33.8,48.6,64.0,129.9,83.7,137.6,244.9,56.6,858.9,1.4,92.3,326.1,439.1
31,coastal karnataka,1976,0.0,0.0,8.1,20.3,35.8,492.7,1187.1,644.4,346.4,50.3,138.3,10.6,2933.9,0.0,64.2,2670.6,199.1
32,north interior karnataka,1976,0.0,0.0,5.5,35.1,11.1,82.5,131.6,147.9,74.1,15.6,57.9,0.1,561.3,0.0,51.7,436.1,73.6
33,south interior karnataka,1976,0.0,0.1,2.6,66.9,25.9,64.0,203.7,148.3,87.2,54.4,106.5,1.7,761.2,0.1,95.3,503.1,162.6
34,kerala,1976,0.1,1.5,21.0,134.5,75.8,196.8,641.5,342.6,116.2,221.3,286.7,30.8,2068.8,1.6,231.3,1297.1,538.8
35,lakshadweep,1976,10.3,0.0,1.1,72.9,85.3,260.7,329.2,344.1,36.6,189.2,161.6,11.1,1502.1,10.3,159.3,970.6,361.9
