,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
11,uttarakhand,1968,173.1,122.8,62.9,49.0,15.0,218.6,393.6,280.6,109.6,13.0,1.4,38.9,1478.6,296.0,126.9,1002.4,53.3
12,haryana delhi & chandigarh,1968,14.1,15.9,17.3,0.0,2.3,28.3,211.2,90.1,0.1,7.0,0.0,2.0,388.3,30.0,19.6,329.6,9.1
13,punjab,1968,24.7,30.5,32.7,2.1,1.6,42.6,239.4,142.1,0.5,11.7,0.5,7.8,536.2,55.2,36.4,424.6,20.0
14,himachal pradesh,1968,188.5,114.1,80.8,50.9,44.9,99.3,277.2,181.1,16.3,47.2,9.1,58.8,1168.2,302.6,176.6,573.8,115.2
15,jammu & kashmir,1968,117.2,72.4,85.2,63.0,58.6,52.1,259.3,183.2,20.9,65.6,29.8,58.2,1065.6,189.7,206.8,515.5,153.6
16,west rajasthan,1968,2.9,6.2,2.9,0.0,7.0,0.4,96.8,24.5,0.6,0.7,0.0,0.0,142.2,9.1,9.9,122.4,0.7
17,east rajasthan,1968,8.6,1.5,6.6,0.1,4.2,5.2,296.2,181.3,10.7,4.9,0.0,0.2,519.6,10.1,11.0,493.4,5.1
18,west madhya pradesh,1968,9.2,2.0,9.7,1.2,0.2,34.4,404.1,291.9,94.1,14.1,0.0,0.4,861.2,11.2,11.1,824.4,14.5
19,east madhya pradesh,1968,35.7,12.1,8.8,3.5,1.2,101.9,355.8,281.3,151.5,20.4,0.0,1.5,973.6,47.8,13.4,890.4,22.0
20,gujarat region,1968,0.1,0.3,1.2,0.0,0.1,33.8,279.1,297.1,45.8,10.3,0.1,0.0,668.0,0.4,1.4,655.9,10.3
21,saurashtra & kutch,1968,1.1,1.0,0.9,0.0,0.6,11.0,104.9,165.2,24.2,5.1,0.6,0.0,314.6,2.0,1.5,305.3,5.8
22,konkan & goa,1968,0.0,0.3,0.1,6.0,1.5,556.9,1134.7,318.7,202.1,130.4,8.6,0.0,2359.4,0.3,7.6,2212.4,139.0
23,madhya maharashtra,1968,1.6,3.6,9.4,11.2,2.5,95.4,238.9,213.3,172.1,60.6,15.1,0.3,824.0,5.2,23.2,719.6,76.0
24,matathwada,1968,5.8,23.8,32.2,11.3,0.7,94.2,219.0,63.6,210.6,24.5,26.3,0.3,712.4,29.6,44.1,587.5,51.1
25,vidarbha,1968,14.6,23.9,36.6,15.4,0.7,104.8,291.4,210.5,193.0,23.0,4.7,4.3,922.9,38.5,52.7,799.7,32.0
26,chhattisgarh,1968,25.6,26.1,16.3,19.5,4.5,176.2,354.9,269.9,210.7,59.7,0.7,3.9,1168.0,51.7,40.2,1011.7,64.4
27,coastal andhra pradesh,1968,11.3,11.8,13.6,42.9,28.0,70.8,170.2,45.5,164.8,197.2,78.1,4.8,838.9,23.1,84.4,451.3,280.0
28,telangana,1968,16.5,15.0,35.1,16.0,7.4,87.6,188.6,52.3,231.4,82.7,15.8,0.1,748.7,31.5,58.5,560.0,98.7
29,rayalseema,1968,0.1,2.6,10.8,38.1,21.2,45.2,77.9,13.6,150.4,113.7,83.6,66.8,623.9,2.6,70.1,287.0,264.2
30,tamil nadu,1968,4.6,5.6,36.5,85.9,46.9,47.9,53.7,65.0,137.7,111.8,121.1,72.7,789.4,10.2,169.3,304.3,305.6
31,coastal karnataka,1968,2.0,0.0,6.3,43.7,19.2,826.6,1550.5,456.3,304.9,221.4,30.1,0.1,3461.0,2.0,69.1,3138.3,251.5
32,north interior karnataka,1968,1.9,15.8,2.7,41.2,32.2,92.4,162.3,47.6,202.5,98.5,29.9,0.3,727.3,17.7,76.1,504.8,128.7
33,south interior karnataka,1968,0.0,8.0,8.5,47.5,71.8,120.6,284.1,124.7,209.7,99.3,23.4,3.4,1001.0,8.0,127.8,739.2,126.0
34,kerala,1968,7.3,30.5,89.2,133.3,90.0,696.4,1308.9,380.7,325.4,178.9,119.4,32.7,3392.7,37.8,312.5,2711.4,331.0
35,lakshadweep,1968,8.7,1.8,30.6,45.4,16.6,393.8,439.8,84.1,202.8,46.5,31.4,42.9,1344.4,10.5,92.6,1120.5,120.8
