,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
11,haryana delhi & chandigarh,1912,43.4,12.5,9.0,9.2,2.8,26.5,161.1,134.2,119.5,0.0,10.5,0.5,529.3,55.9,21.0,441.4,11.0
12,punjab,1912,53.3,5.2,8.5,19.9,10.0,10.6,173.3,197.4,37.5,0.0,18.5,2.2,536.4,58.5,38.3,418.9,20.7
13,himachal pradesh,1912,95.6,34.7,55.7,60.1,54.3,36.9,357.6,346.8,126.6,1.0,26.9,11.4,1207.6,130.3,170.1,867.9,39.3
14,jammu & kashmir,1912,169.8,39.7,107.5,102.8,61.1,22.9,192.7,152.9,14.0,4.6,21.4,47.3,936.7,209.5,271.4,382.5,73.3
15,west rajasthan,1912,16.3,0.0,0.1,2.2,2.9,19.7,119.7,96.8,13.4,5.0,3.7,0.0,279.9,16.3,5.3,249.6,8.7
16,east rajasthan,1912,9.7,5.2,1.7,2.7,5.5,30.8,304.7,237.6,48.5,2.0,5.1,1.8,655.4,14.9,10.0,621.6,9.0
17,west madhya pradesh,1912,2.1,8.4,0.1,0.4,2.2,48.0,322.3,264.4,94.8,2.0,60.6,1.9,807.3,10.5,2.7,729.6,64.5
18,east madhya pradesh,1912,8.4,46.0,0.2,4.8,3.1,35.6,460.4,373.5,165.8,1.0,49.2,2.5,1150.6,54.3,8.1,1035.4,52.7
19,gujarat region,1912,0.1,0.0,0.0,0.2,0.6,105.1,624.9,291.1,38.9,13.6,44.1,0.0,1118.5,0.1,0.8,1060.0,57.7
20,saurashtra & kutch,1912,0.0,0.0,0.7,0.5,0.3,62.6,428.7,133.5,20.2,2.7,3.4,0.0,652.6,0.0,1.5,645.0,6.0
21,konkan & goa,1912,0.0,0.0,0.0,4.1,28.9,671.0,1242.9,541.7,135.2,71.9,97.5,0.0,2793.3,0.0,33.0,2590.8,169.5
22,madhya maharashtra,1912,0.0,0.4,0.0,9.0,20.9,88.3,307.6,150.0,34.7,86.0,67.7,0.3,764.9,0.5,29.9,580.5,153.9
23,matathwada,1912,0.0,13.7,0.0,6.5,9.5,62.9,177.3,145.9,34.6,22.8,15.2,0.0,488.4,13.7,16.0,420.8,37.9
24,vidarbha,1912,0.6,49.3,0.2,6.1,7.2,54.2,364.5,391.9,117.0,6.9,15.6,0.5,1014.0,49.9,13.5,927.5,23.1
25,chhattisgarh,1912,3.1,73.9,1.0,22.6,11.3,62.3,422.5,411.9,194.0,13.0,11.3,0.0,1227.0,77.0,34.9,1090.8,24.3
26,coastal andhra pradesh,1912,0.0,9.6,4.8,15.2,33.6,55.9,217.9,230.1,188.7,86.1,61.7,0.0,903.6,9.6,53.6,692.5,147.9
27,telangana,1912,0.0,37.5,0.0,20.4,6.6,28.5,263.3,196.8,149.5,7.8,33.4,0.0,743.8,37.5,26.9,638.1,41.3
28,rayalseema,1912,1.1,4.1,0.6,5.6,24.3,35.4,67.3,93.3,132.0,157.8,223.8,0.2,745.5,5.3,30.5,328.0,381.8
29,tamil nadu,1912,5.9,2.8,2.9,18.5,64.2,46.7,34.8,74.2,126.7,244.2,259.3,23.9,904.1,8.7,85.6,282.4,527.5
30,coastal karnataka,1912,1.1,0.0,0.0,30.5,64.0,787.6,1261.5,789.2,160.8,220.9,80.1,0.4,3395.9,1.1,94.4,2999.1,301.4
31,north interior karnataka,1912,0.0,12.5,0.0,42.6,38.2,43.7,226.2,158.0,104.4,104.9,28.3,0.0,758.7,12.5,80.8,532.3,133.1
32,south interior karnataka,1912,0.8,4.6,2.7,41.7,70.1,133.0,291.9,181.3,176.1,190.0,57.6,0.1,1150.2,5.4,114.6,782.4,247.7
33,kerala,1912,1.9,15.0,11.2,122.7,217.3,948.2,833.6,534.4,136.8,469.5,138.7,22.0,3451.3,16.9,351.1,2453.1,630.2
34,lakshadweep,1912,11.4,54.6,8.1,118.6,165.1,417.8,171.7,152.2,68.9,267.8,126.2,92.5,1654.9,66.0,291.8,810.6,486.5
