,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
25,vidarbha,1947,35.0,26.7,23.7,7.8,5.3,112.1,406.0,345.8,167.8,25.9,0.3,11.8,1168.3,61.7,36.8,1031.8,38.0
26,chhattisgarh,1947,31.0,29.9,12.0,6.7,9.7,140.1,510.6,476.4,283.2,80.0,4.5,15.6,1599.6,60.9,28.4,1410.2,100.1
27,coastal andhra pradesh,1947,10.3,3.0,0.8,15.4,18.3,86.5,217.4,216.1,209.8,154.7,58.3,135.5,1126.2,13.4,34.5,729.8,348.5
28,telangana,1947,13.4,18.0,3.3,1.8,10.8,59.9,273.3,315.5,248.3,35.3,16.2,9.7,1005.5,31.4,15.9,897.0,61.1
29,rayalseema,1947,23.2,1.4,0.8,10.3,20.3,65.6,124.0,136.2,126.2,87.4,17.2,11.8,624.3,24.6,31.4,452.0,116.3
30,tamil nadu,1947,59.5,14.8,54.4,92.8,40.9,54.1,125.5,113.4,127.6,205.9,30.5,20.0,939.5,74.3,188.2,420.7,256.4
31,coastal karnataka,1947,1.7,9.2,13.9,45.2,18.7,630.6,1247.9,899.5,389.5,48.7,7.1,26.3,3338.0,10.9,77.7,3167.3,82.0
32,north interior karnataka,1947,8.6,6.7,11.1,13.9,29.0,102.9,175.5,217.0,161.3,38.4,13.4,8.6,786.3,15.2,54.0,656.7,60.3
33,south interior karnataka,1947,8.1,5.9,10.0,22.4,53.2,83.5,238.9,236.2,139.7,127.6,15.2,17.6,958.3,14.0,85.6,698.3,160.5
34,kerala,1947,22.2,27.3,98.0,142.2,85.7,556.1,669.3,739.6,394.5,183.7,32.4,47.0,2998.1,49.5,325.9,2359.5,263.2
35,lakshadweep,1947,20.1,9.1,24.3,140.2,87.9,364.8,303.6,504.6,168.8,74.2,28.4,29.9,1755.9,29.2,252.4,1341.8,132.5
